,ANTIG,COMP,PROM,CATEG,COMINT,COMPPRES,RATE,VISIT,DIASSINQ,TASARET,NUMQ,RETRE,TARGET CLASS
760,12.53766481,9871,3.92,4935.40,24826,56904,3.412309634,73,1387,0.743732502,8.349372818,24.07231643,0
761,7.132532218,6703,4.73,3351.39,38444,38305,2.164932705,96,781,1.350704369,8.42766706,14.12241379,1
762,6.128498318,10583,6.92,,20365,65820,2.724618471,32,983,1.034941592,6.763682612,11.88928674,0
763,9.613836477,9697,5.50,,23847,84740,2.985164937,49,1391,1.251913328,7.279997781,19.03539622,1
764,11.42195749,10941,2.96,,19297,51429,1.829117074,81,511,1.165684947,7.54070333,22.84391497,1
765,8.598727267,12722,6.41,,33525,58330,2.498575428,111,1530,1.236643027,7.878269999,16.50955635,0
766,8.984840019,10193,5.80,5096.47,13161,50720,1.63452256,99,920,1.198124249,7.945045936,17.07119604,0
767,7.542640403,4414,3.08,2206.99,22025,60107,2.263428403,122,914,1.174510002,5.646141619,14.78357519,1
768,11.87845237,12858,2.25,6429.12,21249,65775,1.837673226,56,926,1.346367732,6.623591651,23.75690474,1
769,10.10531012,12263,3.68,6131.29,35466,46502,2.07022563,83,551,1.566916707,7.730332912,20.21062025,1
770,10.25476007,12849,5.01,6424.33,14318,89707,2.363121659,98,845,0.882405357,6.557414764,20.50952015,0
771,11.96703361,8140,4.27,,14364,47176,2.868687898,58,822,1.588043461,6.245300881,22.97670454,1
772,12.55573621,16050,5.63,,11309,50977,2.681275509,75,1166,0.998779224,6.137899029,24.86035769,0
773,13.14067981,11669,2.36,5834.38,29951,62821,1.623410225,63,584,1.464692845,4.766384058,26.01854602,1
774,13.93338817,14303,3.15,,25441,58401,1.82499293,5,1129,0.960214099,6.702068189,27.30944081,1
775,7.992119978,12920,3.68,,27104,64954,3.063498553,117,535,1.220241083,7.201563397,15.18502796,0
776,4.281628401,14416,4.55,,32671,58930,2.712715171,12,910,0.925716879,8.020947989,8.477624234,0
777,11.76748626,6472,1.81,,27727,41326,2.280171375,63,1493,1.000606661,5.84895624,22.59357361,1
778,8.180634806,14666,4.49,,44771,58908,2.843216651,68,1674,0.94589149,7.000694785,15.87043152,0
779,11.02750948,10903,2.20,5451.70,20818,57910,2.14070144,82,767,1.408811136,7.547588289,21.83446877,1
780,11.72790179,11968,3.85,5984.07,25056,79952,3.206903557,73,673,1.522326393,6.856366819,23.22124555,1
781,10.15660183,9145,4.23,4572.49,13955,69410,2.197779789,6,1088,1.119156731,8.345980693,19.29754348,1
782,12.13383879,8651,2.53,4325.56,28411,36200,1.625774232,72,557,1.446032644,4.600222251,23.53964725,1
783,7.240889536,9481,2.93,4740.28,23487,52855,1.351811048,54,686,1.418996444,6.108715532,14.33696128,1
784,9.891026916,9859,6.19,4929.45,26187,55320,2.074765417,62,998,0.938123374,9.453808961,18.79295114,0
785,11.32039381,9470,2.59,4735.21,26630,50491,1.364974227,6,1005,1.579268232,6.412367149,21.50874825,1
786,8.753480865,7479,3.33,3739.36,15556,50237,2.476795629,65,836,1.653057484,4.812605908,16.98175288,1
787,10.81559723,10870,3.52,5435.12,15202,67079,1.631537948,48,649,1.165414753,6.615938114,21.63119445,1
788,11.920518,8379,1.83,4189.31,13279,53421,2.493959679,8,1088,1.291234776,6.032963594,22.88739456,1
789,11.92772651,10498,2.41,5249.20,25825,40389,1.916279967,67,989,1.557048282,6.985439005,23.37834396,1
790,11.33455399,12272,3.25,6135.86,20359,43099,1.773525281,38,1232,1.236729531,6.67912853,21.53565258,1
791,14.8454854,11850,3.77,5924.80,22167,65575,2.102724183,86,987,1.634536047,6.33129218,28.80024167,1
792,6.790177396,7827,3.86,,38208,86532,1.815792875,59,1315,0.991404081,7.416066941,12.90133705,0
793,5.3229448,11238,7.37,,24958,41756,2.661186141,90,1053,1.382544895,7.39281336,10.43297181,0
794,10.72277524,11250,2.53,,34052,54231,0.888678584,86,487,1.217981362,5.23845499,21.23109497,1
795,8.110459287,14807,5.50,,36699,54824,2.415259262,85,1630,1.157204488,7.714182179,15.8965002,0
796,8.947298001,13338,3.56,,20204,37125,1.646866917,76,828,1.34843433,7.425485997,17.35775812,1
797,6.738935834,14771,5.05,,26366,55092,2.36874666,13,788,0.63103503,7.916750375,13.34309295,0
798,12.64443752,9013,2.38,,22289,68922,2.318315971,16,413,1.02408559,5.108105069,24.02443128,1
799,12.79159499,12052,2.82,6025.99,32138,36836,2.882960011,65,1197,1.511161561,7.2859083,24.81569428,1
800,11.31022879,9816,2.52,4908.17,30316,65032,1.567118751,60,744,1.228434152,8.015074711,22.16804842,1
801,11.31661656,13816,4.78,6908.04,35746,22716,2.047254243,54,876,1.193111221,7.71184875,21.50157146,0
802,8.613664414,10973,4.76,5486.29,21938,69376,2.029545218,56,1202,1.274910301,8.630182002,16.88278225,0
803,11.76648051,7818,3.59,3909.20,30008,32919,2.306078976,68,712,1.626031699,6.958014761,22.82697218,1
804,14.67416594,5950,3.10,2975.23,25571,39677,2.510824803,78,1217,1.519599904,4.855101325,28.46788192,1
805,13.37207811,11874,5.12,5936.79,14818,70580,3.353684615,61,1246,1.308694785,6.708767272,25.40694841,0
806,7.230592542,13166,2.49,6583.00,27465,39398,2.722773471,17,1254,1.483774809,5.716727457,13.73812583,1
807,11.17626067,12831,6.62,6415.54,13439,61529,3.064633998,125,944,1.194251663,5.020864437,21.23489527,0
808,13.24414988,4672,3.32,2336.05,27304,41106,3.545288645,54,1131,1.186958609,6.076928701,26.48829977,1
809,11.39079356,11121,3.88,5560.59,22277,43677,2.829941522,8,383,1.542006306,5.94586104,21.87032363,1
810,12.25099086,13729,3.43,6864.67,18524,45333,1.849211413,59,562,1.197085726,6.490923072,23.52190246,1
811,12.95415233,11993,1.90,,27031,49492,2.348632624,11,656,1.446283979,5.926494301,25.90830465,1
812,11.20549927,11755,3.91,,19217,35014,2.955217149,58,787,1.502307368,7.000529913,21.96277857,1
813,10.88646023,7126,1.97,,29132,68797,2.524547711,65,937,1.589586426,6.330488732,20.68427444,1
814,7.28688139,7021,7.15,,39011,75797,3.067622622,45,636,0.937981844,6.775774021,13.99081227,0
815,10.17503269,11805,4.57,,14601,57774,1.575825346,56,845,1.27228918,7.705590662,19.73956341,1
816,13.28262067,9501,3.19,4750.56,33743,74871,1.365776249,98,640,1.371136235,6.696169065,25.76828409,1
817,6.203134542,15258,5.00,,33760,44801,3.199710243,86,1414,1.533512236,5.139568427,12.28220639,0
818,8.640933941,7103,3.40,3551.57,24465,54239,2.252383998,17,913,1.452171465,8.019743878,16.93623052,1
819,10.16416894,11736,3.12,5867.94,25596,55206,2.005521252,63,739,1.532940623,7.820714542,19.71848775,1
820,13.44416964,9428,5.63,4713.77,33951,72413,2.274465198,67,1766,0.863395446,6.809836875,26.35057249,0
821,7.562399204,13918,7.86,6959.00,21253,55504,2.60410763,95,1365,1.275216246,6.227467678,15.12479841,0
822,8.65667954,11325,4.67,5662.38,29456,54256,2.251600411,96,1044,1.285798206,9.469748015,16.9670919,0
823,12.14172098,13122,4.63,6561.20,15698,55269,2.368550967,73,1542,0.990535071,7.467925881,23.31210428,0
824,10.92745716,9103,2.08,4551.44,21846,39777,2.1138584,71,1135,1.373918837,7.377669553,21.1992669,1
825,12.57799175,11399,3.23,5699.47,40038,67240,1.891605616,48,1427,1.115620581,7.775975059,24.65286383,1
826,12.02257938,5484,3.21,2742.04,37498,25480,1.408723968,62,1004,0.921342529,6.442549253,23.56425558,1
827,10.81789446,7974,3.77,,18973,67851,1.592182461,78,688,1.522087025,6.805239515,20.98671524,1
828,10.4549927,12618,5.29,,8526,65488,2.335614453,86,1385,0.708902226,6.405775086,20.07358598,0
829,6.437746662,14701,3.28,,31397,69923,3.783299037,63,854,1.353252754,4.921120648,12.23171866,0
830,8.015361701,11593,5.32,,22633,49969,2.301321463,96,1290,0.926991453,9.065718016,16.0307234,0
831,9.275405253,9779,2.63,,29288,40030,1.008761278,11,1036,1.407586395,6.329542533,17.62326998,1
832,9.234622897,13580,6.72,,27120,80348,1.960537337,93,1491,1.104467327,7.086756812,17.91516842,0
833,5.581998049,15477,3.41,,34276,60209,2.133362113,36,1200,0.809327465,5.011232432,10.94071618,0
834,6.070182662,10495,2.91,5247.31,25224,57780,2.231251944,39,1233,0.570674805,6.410305752,11.77615436,0
835,9.456163118,10993,5.87,5496.65,20880,81310,2.879553008,11,767,0.90992512,7.959966074,17.96670992,0
836,8.894930437,10576,2.76,5287.81,14647,38797,2.896488121,77,568,1.015253346,6.878825553,16.90036783,1
837,9.941716422,12398,4.55,6199.21,39342,28918,3.021808219,8,1095,1.030516439,8.946446293,19.68459851,0
838,6.835691561,10891,5.34,5445.28,9624,75764,2.654265498,75,1304,0.675900645,5.790285575,13.39795546,0
839,7.423578096,14494,4.36,7247.11,12984,70832,2.944496824,92,1398,0.921469007,5.802321265,14.84715619,0
840,13.35337791,7474,3.72,,43912,46623,2.086801457,8,1228,1.761104916,4.543723955,26.70675581,1
841,7.857420096,8498,2.53,,29714,52481,1.892220785,35,1134,1.466255483,6.134925332,15.40054339,1
842,8.099842688,8589,5.68,,35361,55261,1.724792813,52,1080,1.819304674,5.791631478,16.19968538,1
843,9.142231801,10785,5.73,,31212,66829,2.829504518,67,1479,0.592353924,8.441960797,17.91877433,0
844,9.135986784,6767,4.77,,33465,47631,3.406211385,69,623,1.552891654,7.578639543,17.35837489,1
845,6.201546402,10811,5.15,,17119,33475,2.26338825,82,1355,0.865779223,7.626039678,12.03100002,0
846,8.928857508,14011,4.69,,38800,61187,3.418743332,50,1378,0.851598334,7.995680689,17.14340642,0
847,5.549283212,14442,2.77,7221.14,34960,46258,2.989215741,45,1138,1.06716256,3.207496745,10.8765951,0
848,7.013817447,11938,4.93,5969.04,14375,58707,2.555477998,52,1312,0.832675111,7.599472834,13.88735855,0
849,12.3205885,12097,3.97,6048.43,22606,89279,2.349688887,9,1161,1.403855895,7.080576729,23.9019417,1
850,13.18981113,7751,4.42,3875.49,19298,52230,2.159258848,43,776,1.335650903,7.440310457,25.85202981,1
851,7.806557317,14355,5.44,7177.70,36703,57259,3.102113681,114,1365,0.565060026,7.168604925,15.1447212,0
852,11.18280631,11254,2.38,5627.16,12725,55013,2.394329753,92,817,1.294505551,6.914702763,22.1419565,1
853,11.49167841,15743,3.84,7871.38,21718,57252,2.642678663,72,1219,0.858149545,8.033365343,21.83418897,0
854,7.996374654,9271,6.41,4635.72,14639,71544,1.453957588,78,1505,0.888288504,5.490498655,15.35303934,0
855,12.30198724,9835,3.53,4917.51,30006,61338,0.655972117,66,824,1.439552474,5.813916613,23.86585525,1
856,8.693199107,16466,6.54,8232.76,25636,54599,1.812269956,86,1244,0.580875132,6.434944727,17.38639821,0
857,15.58660054,10157,3.18,5078.50,13680,46241,2.582387305,69,1327,0.832913463,4.961895519,30.54973707,1
858,7.93123393,13079,6.77,6539.54,22516,57578,1.731843847,126,1202,0.812708775,6.654415158,15.38659382,0
859,7.658952861,11866,5.94,5933.01,23059,54423,2.588172545,53,1417,0.889595397,8.374766892,15.16472666,0
860,6.52803035,14334,4.69,7166.93,25644,82200,2.29279132,84,1110,0.71469659,7.663655322,13.0560607,0
861,4.914051242,10599,5.49,5299.33,18021,77872,2.931234767,92,1402,1.231250718,6.275779883,9.72982146,0
862,5.624202082,10103,4.22,5051.53,25575,70086,3.065632208,82,1726,1.128369703,6.090007551,10.68598396,0
863,5.766731863,9169,3.71,4584.70,15230,84695,2.850299329,76,1054,0.930872185,6.762759958,11.41812909,0
864,9.173297255,6543,2.15,3271.33,23724,66778,2.039032272,91,803,0.907814102,7.749848038,18.16312856,1
865,8.862135717,13101,2.42,6550.30,23077,64816,1.992586451,66,894,1.538889101,6.630788627,17.72427143,1
866,9.38428391,10778,4.76,5388.89,34157,53013,1.468590568,30,1161,0.630949371,7.557170395,18.20551079,0
867,7.692924235,13016,3.38,,36668,56713,3.049172958,40,1342,1.485967179,6.521590816,15.38584847,1
868,4.669577622,13838,5.38,,31914,66502,2.535280236,99,1291,0.421311505,6.031103522,8.872197482,0
869,4.324720397,9035,3.25,,17573,63595,2.358992187,49,1104,1.157027939,6.447708013,8.38995757,0
870,13.22044876,12009,5.38,,11818,61724,3.152605215,55,1248,1.382624366,5.746727684,26.17648854,0
871,10.39724934,14413,5.33,,15149,79957,3.411526178,83,1246,1.100934403,6.411666001,19.96271872,0
872,5.918062783,10169,7.09,5084.33,21694,64119,2.790671687,78,1687,0.934393948,5.055953817,11.59940305,0
873,14.09063364,9741,4.00,4870.53,35199,61640,1.972604994,65,878,1.187002183,9.040017279,26.77220391,1
874,12.34816587,4653,4.92,2326.32,45480,48283,1.861732971,43,706,1.275991273,6.700044899,23.46151516,1
875,7.218653269,8076,3.92,4037.91,21834,54962,1.955258361,46,735,1.606944003,5.801295192,14.00418734,1
876,9.668214793,13730,6.99,6864.98,41756,49647,2.764997371,127,1400,1.18900679,6.634190585,19.33642959,0
877,4.852484605,15427,6.24,7713.45,26660,70190,2.318472409,99,1356,0.900186357,6.170039201,9.413820133,0
878,7.090560707,11786,7.50,5893.08,35378,78522,2.417900336,123,1242,0.774502292,6.225080946,14.0393102,0
879,9.956381628,9889,3.02,4944.35,33212,63280,2.225490401,74,1016,1.118563888,9.443376132,18.91712509,1
880,11.41062545,11864,2.43,5931.97,30107,48604,1.671478276,65,882,1.512495179,7.379580453,21.90840087,1
881,12.13994816,9801,2.99,4900.61,29954,31969,1.095200462,71,911,1.168233119,7.377191916,24.27989631,1
882,5.138751489,11891,4.96,5945.48,29344,62948,2.462823244,86,1409,1.051224826,8.56122349,10.27750298,0
883,13.75625386,6762,3.37,3381.02,15739,66362,2.242650961,74,626,1.099091466,6.877482872,26.6871325,1
884,11.87148065,7070,1.55,3534.81,19308,48981,2.796378885,76,812,1.357554573,5.401654496,23.03067246,1
885,13.27236397,16402,4.90,8201.02,12903,64193,2.352228159,78,1227,1.064097425,5.079675605,26.01383337,0
886,13.11330229,8151,4.97,4075.65,11446,78637,2.465688756,97,1414,1.167224225,4.894921335,25.17754039,0
887,1.744116684,9745,4.91,4872.55,19661,65047,2.152020593,85,1173,1.14521513,5.741949899,3.348704033,0
888,11.93832658,11048,1.76,5523.82,37896,38576,1.582456047,43,829,1.089839209,6.038261366,22.92158703,1
889,9.32441953,11927,5.99,5963.58,21781,42536,1.665978156,8,1360,0.694085903,8.056317556,18.64883906,0
890,4.712018491,11101,3.55,5550.43,40431,48577,2.694515365,112,1019,1.330282888,7.768641704,9.329796612,0
891,13.79221474,10273,3.83,5136.35,20606,47034,3.066994593,70,607,1.568282462,6.256153634,27.0327409,1
892,15.82856257,10353,3.12,5176.44,28135,27714,2.795310379,77,1232,1.359003049,5.865336724,30.07426889,1
893,10.06410842,8753,3.40,4376.52,27723,52566,1.571034524,69,567,1.534257231,7.270010104,19.52437033,1
894,3.395540818,10017,5.87,5008.60,33342,41694,1.860494805,12,1554,0.967810904,5.662985726,6.51943837,0
895,7.187528638,12580,4.94,6290.01,15173,50377,2.498443477,72,1541,1.078314385,7.321001459,14.2313067,0
896,11.40243543,9892,3.58,4946.18,25129,65649,1.642741442,17,910,1.292454865,8.407428458,22.57682215,1
897,2.726425829,12677,5.46,6338.57,26735,50617,3.060209967,119,1023,1.074212995,5.96576926,5.289266108,0
898,12.69449566,10348,3.03,5174.08,31911,74299,2.877558114,74,712,1.698903901,6.116148393,24.62732158,1
899,7.436973448,11019,3.31,5509.53,40581,69875,2.654036864,42,1375,1.299540896,7.531106909,14.42772849,0
900,14.47226427,14137,4.01,,23082,34850,3.182604705,64,1018,1.379320994,6.37262002,28.07619268,1
901,6.774603455,13388,8.34,,33403,52637,1.992929779,63,807,1.031623573,7.264431218,13.41371484,0
902,6.04355545,13835,4.73,,17817,24144,2.674530054,69,1143,0.926916681,6.446190021,11.48275536,0
903,11.69916832,11759,2.61,,22340,77653,2.28521841,87,884,1.44491082,7.217673466,23.16435327,1
904,9.197755167,10627,4.05,,19560,48675,2.840697182,77,696,1.785440077,4.402042256,18.39551033,1
905,11.91109187,14587,2.66,,21265,50393,3.059989728,115,1013,0.810060522,6.481448086,22.63107455,0
906,11.48446325,6500,5.97,,24118,77524,2.51430187,44,826,1.49614055,6.432526994,21.82048017,1
907,10.98916041,10731,1.91,,36366,46223,1.646918887,96,1131,1.413091661,7.408463851,21.09918798,1
908,12.11221408,11154,2.68,,22182,33583,1.929895257,81,972,1.129227804,8.030914183,23.25545104,1
909,4.808193113,6410,6.75,,24447,62220,2.791616544,72,1334,0.660743712,6.758521026,9.135566915,0
910,8.979123896,7538,2.98,3768.87,31023,51538,1.665025964,86,1110,1.367972423,8.469741388,17.0603354,1
911,13.16514377,8659,3.08,4329.39,25609,54405,2.488521906,93,809,1.732949461,6.230636106,25.54037892,1
912,9.853860258,13375,5.64,6687.37,22859,89563,2.730366656,14,1037,0.911608845,7.570343439,19.51064331,0
913,10.63573468,8208,2.93,4103.84,20941,37379,2.039448807,8,1129,1.581031485,6.745134145,20.42061059,1
914,8.684595918,12319,2.29,6159.52,14696,63664,1.751919198,90,1081,1.324281855,6.238031468,17.021808,1
915,6.514020525,12440,3.07,6220.19,33156,51288,1.707767284,92,838,1.087301274,8.545225568,12.63719982,1
916,10.51657265,10450,4.73,5225.22,15759,70895,3.384628519,130,1197,1.240329578,5.477283233,20.19181949,0
917,10.96948591,9855,5.73,4927.62,21334,64626,3.402095145,92,1384,0.717275101,8.206430097,21.06141295,0
918,10.8523563,5761,3.32,2880.60,37039,61526,0.954906968,95,694,1.164467378,6.921405688,21.27061836,1
919,12.18447182,12065,3.83,6032.52,19586,52327,2.239347902,52,892,1.619716962,6.779940018,24.36894363,1
920,9.789763826,4821,2.57,2410.25,14196,68013,1.917143858,8,999,1.142057704,5.281395076,19.38373238,1
921,11.92324087,13885,5.95,6942.45,10369,68148,2.329137451,7,824,0.966997744,7.112203111,22.89262247,0
922,11.94988574,13903,4.78,6951.68,22360,74169,3.063868913,95,1399,0.682732574,7.340198927,23.42177605,0
923,9.759433098,9196,3.31,4597.78,24775,56736,2.923746433,113,726,1.539609056,7.387711311,19.5188662,1
924,11.22524214,5641,2.95,2820.73,36516,52868,0.974139812,64,1099,1.276376592,6.767863261,22.22597944,1
925,7.600529518,15119,5.87,7559.58,18920,43970,2.065988513,85,1226,0.8612776,7.69609331,15.20105904,0
926,11.83567414,11029,5.00,5514.58,34918,26970,2.871949112,84,427,1.531579895,6.182628655,23.67134827,1
927,9.347736712,9062,3.37,4530.95,10707,57944,1.325076632,8,1296,1.21895139,5.816531915,17.76069975,1
928,10.37157552,14317,3.27,,12468,56522,2.779896578,78,648,1.259952593,6.347938525,20.74315105,1
929,9.303900903,8430,4.56,,17994,49033,3.174788366,7,1492,1.272549639,7.558832117,17.67741171,0
930,13.57044224,9954,4.43,,40358,53437,2.050179003,38,996,1.541225878,7.399928285,27.14088449,1
931,13.99103829,9514,1.73,,15620,46706,2.660286893,76,779,0.941263573,5.654425085,27.98207658,1
932,12.36929852,8998,3.14,,24904,27211,1.905157767,75,1217,1.414581169,7.08056396,23.5016672,1
933,10.44780023,10240,2.93,,29736,42254,2.830284515,86,533,1.693079168,5.773727674,20.89560046,1
934,9.006796832,8188,2.53,,13576,45201,2.852293888,74,928,1.371064372,6.84471748,18.01359366,1
935,9.613863907,10068,2.65,5034.04,18529,40062,1.80710595,74,826,1.405503197,7.250866439,18.4586187,1
936,15.8075755,10445,2.92,5222.68,39496,54467,2.215971694,42,581,1.243462221,4.815834997,30.66669648,1
937,13.65887938,11986,3.23,5993.14,25230,75756,2.810804708,85,589,1.330783234,7.195571876,26.49822601,1
938,7.752673999,14053,5.00,7026.47,14414,58208,1.883401829,77,1437,0.620757555,6.000215124,15.19524104,0
939,13.9239355,8375,2.08,4187.40,34576,40532,2.706389223,78,948,1.627910508,5.046579543,27.847871,1
940,8.153859091,11727,4.56,5863.50,35883,46882,3.195383105,83,1533,1.376685389,8.15654729,15.49233227,0
941,12.83117497,10152,1.95,5076.17,27264,71336,1.552590376,69,951,1.405202926,6.484554614,24.89247945,1
942,7.167780045,14845,5.12,7422.74,27616,90779,2.427695976,98,822,0.645380434,5.819172976,13.90549329,0
943,8.730634475,10543,4.25,5271.28,23687,51827,2.061312231,7,933,0.961994642,9.465071585,17.28665626,0
944,7.556146904,10250,5.33,5125.11,10568,60903,1.743697792,58,1219,0.681956523,6.7354251,14.96117087,0
945,2121.896170972,10771,3.36,5385.44,19064,70340,1.816713334,79,866,1.631382289,6.708825452,19.79234194,1
946,7.979724713,13805,5.23,6902.57,36250,60764,3.33930377,123,1247,1.334686031,7.409613123,15.64026044,0
947,14.9076317,9922,6.97,4960.98,23806,50787,2.183057363,86,991,1.652037569,6.086520958,29.21895813,1
948,4.670589092,12340,5.89,6170.16,16267,58407,2.533576165,54,1210,1.145847822,7.035229634,9.341178185,0
949,7.490657512,12139,5.95,6069.64,14707,46345,1.636178094,49,1364,0.998878497,6.469331984,14.38206242,0
950,7.032688385,12005,6.10,6002.33,16068,57772,2.149817527,7,1313,1.060276815,7.957748002,13.36210793,0
951,10.28482123,13064,5.24,6531.77,16998,70849,4.036564431,17,1043,1.032762319,6.264321495,20.1582496,0
952,11.86737735,11107,1.63,5553.64,31328,56292,2.560358113,17,916,0.972364821,8.012453207,22.78536451,1
953,11.79419582,13268,3.08,6633.90,13927,50888,1.6047505,72,1183,1.403225988,5.46591531,23.35250772,1
954,5.425793042,9284,6.07,4642.12,21621,58551,2.987000433,69,1643,0.798048084,6.426117096,10.63455436,0
955,10.41716158,8406,5.27,4202.90,21259,56226,1.239855927,49,972,1.527424404,6.750845064,20.83432316,1
956,11.29373937,11237,2.33,5618.41,27643,60976,1.248426473,66,648,1.168252174,7.212899883,21.90985438,1
957,11.20153328,9659,2.46,4829.35,35427,51986,1.785564046,42,969,1.513690929,6.94866564,21.28291322,1
958,14.00811045,13985,3.97,,21603,41872,2.313509847,44,775,0.945306248,7.048159658,27.73605869,1
959,8.024419491,11776,4.30,,21884,48934,3.299066912,72,1765,1.104242413,6.072171409,15.7278622,0
960,7.308594491,13639,4.29,,19033,39475,3.570362462,52,1157,1.161667885,6.757099712,14.61718898,0
961,9.392067685,7051,5.32,,20367,73703,3.113102542,82,1006,1.205930023,8.608658099,18.40845266,1
962,13.19378281,5630,2.20,,20908,43303,1.847714325,66,1045,1.211184598,5.996035545,25.06818734,1
963,11.26374882,14084,4.11,7041.87,14336,37031,2.451244145,80,941,1.399518288,7.013303241,22.30222266,1
964,10.33201908,10136,6.11,5067.88,12294,46204,1.844096593,100,903,1.145613991,7.919718253,20.66403815,0
965,9.38178493,13079,6.66,6539.51,27698,50165,1.389265945,100,1554,1.37742711,5.882441172,18.38829846,0
966,8.353034499,13034,3.64,,28403,56934,3.367276863,118,986,1.008860887,8.268721809,16.20488693,0
967,8.970809658,7827,1.65,,20558,59298,2.073737846,68,1018,1.188659107,7.414105769,17.58278693,1
968,16.09884695,11261,4.84,,34025,67230,1.687012741,41,657,0.95682407,6.649715328,31.23176308,1
969,6.260176413,14531,6.17,,21486,80432,2.355008274,65,916,1.285125812,6.752257233,12.14474224,0
970,6.333872206,10045,6.24,5022.50,37076,72287,2.282976179,82,1104,0.945928686,9.14642478,12.28771208,0
971,3.564695278,11827,3.36,5913.28,37394,29528,3.136812475,2,1212,0.995391275,6.067644048,6.772921029,0
972,11.42003796,11940,6.50,5970.15,25772,78411,2.404911361,7,1102,0.780526207,8.505600896,21.69807213,0
973,3.359921026,13430,4.13,6715.04,29518,53184,2.198216755,15,1492,1.100409284,5.836100308,6.38384995,0
974,8.046787672,7371,1.66,3685.60,23323,56596,1.72006098,14,1203,1.269676165,5.959166299,15.44983233,1
975,15.97781048,9277,2.77,4638.29,26274,50122,2.461959249,17,960,1.276497521,7.076086226,30.35783991,1
976,8.764149371,8393,5.90,4196.57,8928,79981,2.066301994,59,1124,0.853887413,5.994118788,17.52829874,0
977,9.216765238,13617,6.30,6808.31,22747,76149,3.514713677,87,1424,0.799699289,6.898007552,18.24919517,0
978,3.723138395,9760,2.75,4879.81,18166,64228,2.758896613,98,727,0.882540557,4.945873935,7.446276791,0
979,14.07041932,9996,2.07,4998.16,20943,65017,2.503355407,66,1127,1.503445432,5.273017048,27.85943026,1
980,8.880718552,7574,7.14,,29448,66861,1.960639342,60,1161,0.530754678,7.820397256,17.05097962,0
981,11.74794983,10184,3.48,,9419,61984,3.815348307,8,1006,1.005263481,6.14321678,22.55606368,0
982,9.351992118,7968,4.02,3983.79,23974,60068,2.061771112,62,997,1.456454336,8.602543416,18.70398424,1
983,12.60558306,6100,2.89,3050.22,18360,62279,1.843585224,96,680,1.048839523,6.921177376,24.70694279,1
984,9.615991473,11227,1.16,5613.38,30335,76962,2.213921266,56,1344,0.972178197,4.583442158,18.65502346,1
985,11.50204521,7264,4.29,3631.85,26280,35545,1.237705353,65,472,1.263449548,6.163529207,22.54400861,1
986,3.356411092,10783,4.81,5391.40,21742,71897,3.219693533,68,1130,0.932976318,7.200277957,6.444309296,0
987,2000.572977452,7590,4.03,3795.17,22195,57666,2.060401226,69,1694,1.202473955,7.090741887,16.63157626,0
988,6.121557143,13549,5.74,6774.37,25704,72683,2.621760574,73,1475,1.050995164,7.722216855,11.87582086,0
989,2121.806870794,12402,3.77,6200.96,28162,74018,2.233593423,86,820,1.337146562,7.737920356,9.613741587,1
990,8.761118029,9424,5.30,4712.07,51731,45487,3.684086783,15,1297,0.522876644,6.431972395,16.99656898,0
